date,open,high,low,close,volume
2007-01-26,22.3238,22.3309,21.8805,21.8805,96103700
2007-01-29,21.9162,22.0092,21.6945,21.8304,57605900
2007-01-30,21.859,21.9091,21.5515,21.7946,61900400
2007-01-31,21.7446,22.238,21.7017,22.0664,73968400
2007-02-01,22.0521,22.1236,21.716,21.8519,55355800
2007-02-02,22.0378,22.0521,21.5444,21.5873,60401700
2007-02-05,21.43,21.4657,21.0295,21.1726,99102100
2007-02-06,21.1583,21.2727,20.8937,21.1011,79281100
2007-02-07,21.194,21.2369,20.9151,21.0009,65145500
2007-02-08,20.908,21.3084,20.8794,20.9223,48749000
2007-02-09,20.9866,21.0224,20.6863,20.7221,69823100
2007-02-12,20.6577,20.8007,20.6148,20.6935,52774400
2007-02-13,20.8366,20.9514,20.7792,20.815,50348100
2007-02-14,20.9298,21.3029,20.9155,21.0949,55588600
2007-02-15,21.224,21.2742,20.9657,21.1379,63858100
2007-02-16,20.7397,20.7648,20.5567,20.6213,109340300
2007-02-20,20.5424,20.7074,20.4276,20.6859,53978200
2007-02-21,20.6285,21.0877,20.6213,21.059,68604900
2007-02-22,21.0267,21.1953,20.9227,21.0877,57754400
2007-02-23,20.9657,21.0088,20.7289,20.7361,63787100
2007-02-26,20.7792,20.894,20.6787,20.8581,63481900
2007-02-27,20.5998,20.7863,19.9397,19.9971,87143300
2007-02-28,20.0545,20.2697,20.0329,20.2123,86333300
2007-03-01,19.9612,20.3271,19.8966,20.1549,80175700
2007-03-02,20.1047,20.2051,19.9181,19.9181,63254700
2007-03-05,19.7244,20.0258,19.667,19.7674,56454300
2007-03-06,19.9468,20.0473,19.8392,19.9684,49361800
2007-03-07,19.9181,20.0186,19.7675,19.8105,52044700
2007-03-08,19.8894,19.9827,19.0858,19.6024,72175200
2007-03-09,19.6742,19.7172,19.3944,19.5737,80125000
2007-03-12,19.502,19.7172,19.4661,19.6885,36516400
2007-03-13,19.5522,19.6598,19.1648,19.1719,75169500
2007-03-14,19.2437,19.6598,19.1791,19.6598,75730300
2007-03-15,19.6024,19.7101,19.5163,19.5737,51757100
2007-03-16,19.624,19.7172,19.5163,19.6096,65055300
2007-03-19,19.6168,19.9684,19.5163,19.9684,49412000
2007-03-20,20.0401,20.2051,19.9181,19.9755,47902400
2007-03-21,20.015,20.4635,19.7746,20.4635,72808200
2007-03-22,20.4635,20.485,20.0975,20.2841,47934900
2007-03-23,20.2482,20.2841,19.9468,20.1047,50519800
2007-03-26,20.0473,20.2482,19.8751,20.2482,47491500
2007-03-27,20.119,20.2051,19.8392,19.8894,58979800
2007-03-28,19.789,20.0903,19.6598,19.832,46947000
2007-03-29,19.9755,19.9791,19.7244,19.911,42629900
2007-03-30,19.911,20.0545,19.7316,19.9971,47061000
2007-04-02,20.0114,20.0401,19.7746,19.9038,41977600
2007-04-03,19.9899,20.1334,19.911,19.9971,39821300
2007-04-04,20.0975,20.65,20.0186,20.4491,63244200
2007-04-05,20.3199,20.5567,20.3056,20.485,30131200
2007-04-09,20.5029,20.607,20.3702,20.4993,31384600
2007-04-10,20.4491,20.5496,20.2482,20.3774,38643100
2007-04-11,20.3056,20.4993,20.0832,20.1693,44050200
2007-04-12,20.1334,20.5352,20.119,20.4778,43762100
2007-04-13,20.3989,20.5926,20.1621,20.528,36002900
2007-04-16,20.5209,20.6285,20.241,20.6141,30740100
2007-04-17,20.5424,20.7289,20.4922,20.7002,33170200
2007-04-18,20.528,20.5711,20.3487,20.5209,41778400
2007-04-19,20.3343,20.7289,20.2769,20.5854,43648800
2007-04-20,20.7935,20.8796,20.5926,20.8222,60311500
2007-04-23,20.7792,20.8007,20.5711,20.65,41739100
2007-04-24,20.6572,20.7792,20.5137,20.6572,34236700
2007-04-25,20.7074,20.8079,20.5854,20.8007,39475000
2007-04-26,20.8724,21.059,20.7433,20.8796,68760300
2007-04-27,21.6473,22.0563,21.5254,21.6115,128298800
2007-04-30,21.6186,21.7908,21.4823,21.4823,67788800
2007-05-01,21.4823,21.8267,21.4536,21.6635,73539300
2007-05-02,21.8052,22.0205,21.7406,21.9631,80686700
2007-05-03,21.9559,22.2429,21.9057,22.2214,82036800
2007-05-04,22.0133,22.0276,21.7334,21.9272,104385900
2007-05-07,21.8985,22.0708,21.8698,22.0348,59889100
2007-05-08,22.0133,22.1998,21.9415,22.0635,60551700
2007-05-09,22.0276,22.1927,21.9344,22.085,51735000
2007-05-10,22.0133,22.1927,21.9057,21.9415,55398600
2007-05-11,21.9344,22.2285,21.92,22.164,43425300
2007-05-14,22.1281,22.2357,22.1066,22.2214,70188500
2007-05-15,22.2429,22.3797,22.1997,22.2429,75013900
2007-05-16,22.3149,22.3797,22.1781,22.3653,45833600
2007-05-17,22.3365,22.4156,22.2861,22.3005,41045600
2007-05-18,22.2933,22.3077,22.0125,22.1925,58453000
2007-05-21,22.1205,22.43,22.1205,22.3509,41836400
2007-05-22,22.2429,22.2645,22.0701,22.0917,39999500
2007-05-23,22.1997,22.1997,22.0053,22.0125,46322500
2007-05-24,21.9837,22.1709,21.5662,21.7174,64046400
2007-05-25,21.7966,22.0701,21.7246,21.9406,47726500
2007-05-29,21.9478,22.1925,21.8758,22.1637,42373100
2007-05-30,21.9909,22.4084,21.9621,22.394,57376800
2007-05-31,22.4012,22.43,22.0341,22.0918,85290500
2007-06-01,22.1637,22.2429,21.9909,22.0197,39469400
2007-06-04,21.8974,22.1421,21.883,22.1097,41434500
2007-06-05,22.0413,22.0485,21.8326,22.0125,44265000
2007-06-06,21.8614,21.9765,21.775,21.8038,38217500
2007-06-07,21.6094,21.8038,21.2999,21.3215,71971400
2007-06-08,21.2927,21.6382,21.1703,21.631,61346200
2007-06-11,21.5518,21.775,21.5446,21.6094,48467400
2007-06-12,21.5662,21.7678,21.4295,21.4871,56981800
2007-06-13,21.5734,21.8902,21.4871,21.8758,64435600
2007-06-14,21.847,22.1061,21.811,21.9693,59065700
2007-06-15,22.2141,22.2285,21.9046,21.9478,100933000
2007-06-18,22.0917,22.1133,21.8974,21.9621,45412600
2007-06-19,21.9406,22.0701,21.8686,21.9262,46802600
2007-06-20,21.9118,21.9621,21.5662,21.6022,46861600
2007-06-21,21.577,21.811,21.5302,21.7534,56564800
2007-06-22,21.595,21.667,21.1991,21.2279,86219900
2007-06-25,21.2135,21.4295,21.1487,21.2279,53905800
2007-06-26,21.2711,21.4511,21.2351,21.2495,48340300
2007-06-27,21.1343,21.559,21.1343,21.5015,53468600
2007-06-28,21.4943,21.5734,21.3647,21.4727,46055200
2007-06-29,21.5015,21.5446,20.904,21.2135,71193900
2007-07-02,21.3575,21.4511,21.2279,21.4079,47316000
2007-07-03,21.4403,21.7534,21.4367,21.6094,35202600
2007-07-05,21.631,21.7534,21.4727,21.5878,47838500
2007-07-06,21.5302,21.6238,21.3503,21.5734,57541000
2007-07-09,21.4943,21.559,21.4583,21.5015,33831400
2007-07-10,21.3791,21.5878,21.0048,21.1127,66013500
2007-07-11,21.048,21.3431,21.0264,21.2279,48017000
2007-07-12,21.2783,21.6742,21.1919,21.6454,54302400
2007-07-13,21.5518,21.6094,21.3503,21.4655,42173000
2007-07-16,21.4223,21.7678,21.3935,21.6166,48023200
2007-07-17,21.6094,22.2285,21.6022,22.1564,77539600
2007-07-18,21.9621,22.2933,21.9549,22.2573,64414400
2007-07-19,22.3509,22.9195,22.2645,22.682,121159300
2007-07-20,22.4228,22.4588,22.1637,22.43,98292600
2007-07-23,22.574,22.6892,22.4012,22.4516,48910600
2007-07-24,22.3221,22.6604,22.1061,22.1709,59729300
2007-07-25,22.3077,22.5308,21.8614,22.1061,54950100
2007-07-26,21.7678,21.9765,21.2423,21.5806,87025300
2007-07-27,21.5446,21.595,21.1343,21.156,69214600
2007-07-30,21.1667,21.2279,20.8392,21.1631,67499600
2007-07-31,21.3863,21.3906,20.8608,20.868,66554000
2007-08-01,20.8536,21.2711,20.7456,21.0911,80006300
2007-08-02,21.012,21.4439,20.8896,21.2495,47938300
2007-08-03,21.1991,21.4367,20.8032,20.8465,61535500
2007-08-06,20.9292,21.2639,20.6952,21.2639,59530500
2007-08-07,21.1127,21.4439,20.9112,21.2711,49163000
2007-08-08,21.3935,21.6022,21.0264,21.595,52898600
2007-08-09,21.3359,21.667,20.8176,21.0911,72964500
2007-08-10,20.8032,20.9112,20.3425,20.6664,76576200
2007-08-13,20.832,20.868,20.4721,20.6089,55492300
2007-08-14,20.7829,20.8696,20.3711,20.4217,42944100
2007-08-15,20.3278,20.9418,20.2628,20.2989,48117700
2007-08-16,20.14,20.4795,19.8727,20.0894,81447400
2007-08-17,20.2917,20.4073,20.0966,20.4073,76747700
2007-08-20,20.3567,20.5807,20.2844,20.4145,49952000
2007-08-21,20.2989,20.4578,20.1327,20.2772,50786200
2007-08-22,20.4217,20.4578,20.2339,20.3856,44763500
2007-08-23,20.4434,20.465,20.2989,20.4434,33886600
2007-08-24,20.3784,20.8335,20.2772,20.8118,45158900
2007-08-27,20.6673,20.7829,20.5156,20.5806,32789500
2007-08-28,20.4289,20.5806,20.1616,20.1761,43924400
2007-08-29,20.2844,20.6673,20.0966,20.6529,45753700
2007-08-30,20.5301,20.8985,20.4578,20.5517,33690700
2007-08-31,20.7323,20.8912,20.4867,20.754,42511900
2007-09-04,20.5878,21.0213,20.5734,20.8118,45689600
2007-09-05,20.6962,20.754,20.5301,20.5734,47669800
2007-09-06,20.6601,20.9563,20.624,20.884,45430800
2007-09-07,20.6745,20.8262,20.4578,20.5445,52160900
2007-09-10,20.7107,20.7684,20.5228,20.5734,37247600
2007-09-11,20.6818,20.9129,20.6456,20.8985,34380800
2007-09-12,20.8118,21.0718,20.8046,20.8985,42364700
2007-09-13,20.9924,21.1369,20.9201,21.0646,35288600
2007-09-14,20.8985,21.0285,20.8624,20.9779,33496600
2007-09-17,20.7973,20.8624,20.6745,20.7504,39536500
2007-09-18,20.7323,20.9238,20.4217,20.8985,77462400
2007-09-19,20.8551,20.884,20.4434,20.7107,94242200
2007-09-20,20.5734,20.6456,20.4723,20.5301,67168900
2007-09-21,20.7323,20.8118,20.5445,20.6961,135636100
2007-09-24,20.8118,21.3897,20.8046,21.0068,104459800
2007-09-25,21.0502,21.3536,21.0285,21.3535,75621000
2007-09-26,21.4403,21.5631,21.2958,21.3102,60337000
2007-09-27,21.433,21.4692,21.2669,21.303,43407100
2007-09-28,21.303,21.4475,21.1152,21.2813,45819100
2007-10-01,21.2813,21.5197,21.2452,21.5053,43875100
2007-10-02,21.4547,21.5631,21.3608,21.4547,33700900
2007-10-03,21.4619,21.5631,21.1585,21.2759,37633900
2007-10-04,21.3608,21.5053,21.2669,21.4619,37868000
2007-10-05,21.5992,21.6642,21.4764,21.5558,45012300
2007-10-08,21.4258,21.5631,21.3825,21.5558,30265400
2007-10-09,21.6931,21.9531,21.6714,21.7436,63603100
2007-10-10,21.701,21.9387,21.6931,21.8376,32251500
2007-10-11,21.8917,22.1265,21.5197,21.6064,50788400
2007-10-12,21.6931,21.9604,21.6353,21.7942,31121100
2007-10-15,21.7364,21.9098,21.6714,21.7003,47150500
2007-10-16,21.8448,22.0904,21.8376,21.9026,56286200
2007-10-17,22.2132,22.5599,22.141,22.4516,86092400
2007-10-18,22.5527,22.5599,22.1265,22.5094,49208600
2007-10-19,22.4588,22.4588,21.7509,21.7942,75200200
2007-10-22,21.7581,22.1771,21.7581,22.0398,58785100
2007-10-23,22.2132,22.4805,22.1843,22.3216,49956200
2007-10-24,22.2854,22.6105,22.0326,22.5744,77979200
2007-10-25,22.8056,23.2751,22.7478,23.109,169588700
2007-10-26,26.0129,26.0274,24.9655,25.305,288121200
2007-10-29,25.175,25.4928,24.886,24.9727,114655600
2007-10-30,24.8282,25.7095,24.8138,25.6951,107297300
2007-10-31,25.659,26.7281,25.6517,26.5908,185635800
2007-11-01,26.3886,27.0821,26.2658,26.7714,152078800
2007-11-02,26.887,27.0893,26.3091,26.7714,96389800
2007-11-05,26.5547,26.8003,26.4608,26.533,75485400
2007-11-06,26.4319,26.4825,25.9118,26.3019,100966700
2007-11-07,26.0346,26.1213,25.6084,25.659,74897800
2007-11-08,25.7168,25.9335,24.8499,25.0955,133742400
2007-11-09,24.691,24.951,24.3081,24.3659,125136900
2007-11-12,24.0697,24.3515,23.853,24.1131,84865200
2007-11-13,24.306,25.1249,24.19,24.9727,104311500
2007-11-14,25.0886,25.1829,24.4582,24.5886,84063100
2007-11-15,24.4654,24.7118,24.3132,24.4654,64014100
2007-11-16,24.5379,24.8278,24.4292,24.7046,71113800
2007-11-19,24.6104,24.8133,24.5451,24.6104,63026200
2007-11-20,24.806,25.3423,24.7118,25.0597,100009400
2007-11-21,24.9292,25.1684,24.7698,24.806,89518700
2007-11-23,24.9002,24.9582,24.4292,24.7191,33467200
2007-11-26,24.7046,24.9075,23.8639,23.8929,80335000
2007-11-27,24.1103,24.3495,23.6828,23.9581,84178400
2007-11-28,24.19,24.5596,23.8422,24.4219,88585000
2007-11-29,24.335,24.5886,24.1393,24.3422,53633600
2007-11-30,24.5814,24.7263,24.0523,24.3495,71027800
2007-12-03,24.277,24.3785,23.6828,23.8567,61770600
2007-12-04,23.7262,24.0886,23.6465,23.748,54801500
2007-12-05,24.0161,25.0162,23.9364,24.748,84894700
2007-12-06,24.8278,25.0814,24.5451,25.0379,49209700
2007-12-07,25.0814,25.1466,24.7988,25.0234,40771000
2007-12-10,25.1031,25.3278,24.9799,25.1901,36083500
2007-12-11,25.1684,25.3568,24.5886,24.7118,55070700
2007-12-12,25.0814,25.4293,24.5886,24.9799,63345400
2007-12-13,24.9872,25.6901,24.8423,25.5235,73913200
2007-12-14,25.4003,25.9728,25.3713,25.5887,71126200
2007-12-17,25.3858,25.4582,24.9002,24.922,58121200
2007-12-18,25.1031,25.364,24.7915,25.1756,52791800
2007-12-19,25.1394,25.4655,24.9147,25.2118,58469100
2007-12-20,25.5742,25.9365,25.422,25.7409,59345000
2007-12-21,26.0162,26.134,25.9075,26.1322,83240500
2007-12-24,26.1829,26.6105,26.125,26.509,29622600
2007-12-26,26.3858,26.5525,26.2771,26.5308,30252400
2007-12-27,26.3424,26.4874,26.0452,26.067,33311100
2007-12-28,26.1612,26.2554,25.8496,26.1757,33447200
2007-12-31,26.0162,26.0815,25.7409,25.7988,35229700
2008-01-02,25.9365,26.0597,25.364,25.5235,63004200
2008-01-03,25.5235,25.8351,25.2626,25.6322,49599600
2008-01-04,25.5017,25.509,24.7046,24.9147,72090800
2008-01-07,25.0379,25.2191,24.8205,25.0814,80164300
2008-01-08,25.1539,25.1539,24.2045,24.2408,79148300
2008-01-09,24.1755,25.0307,24.1683,24.9582,74305500
2008-01-10,24.893,25.0017,24.4799,24.8785,72446000
2008-01-11,24.7408,24.8133,24.4364,24.5741,55187900
2008-01-14,24.9727,25.0524,24.6973,24.922,52792200
2008-01-15,24.6611,24.9147,24.6393,24.6393,61606200
2008-01-16,24.219,24.3857,23.5596,24.0813,120778500
2008-01-17,24.306,24.4944,23.8929,23.9944,94247800
2008-01-18,24.0306,24.6393,23.8929,23.9219,117062000
2008-01-22,22.8566,23.5741,22.8276,23.1827,108521400
2008-01-23,22.8131,23.2262,22.4943,23.1392,137597400
2008-01-24,23.4436,24.1755,23.2769,24.0958,155640400
2008-01-25,25.2916,25.364,23.8204,23.8712,196992300
2008-01-28,23.9292,23.9871,23.4943,23.7117,81019000
2008-01-29,23.806,23.8349,23.4436,23.6248,68023000
2008-01-30,23.5958,23.7697,23.2262,23.3349,106432600
2008-01-31,23.1247,23.7262,22.9871,23.6248,103642200
2008-02-01,22.5088,24.0958,21.9218,22.0666,291138900
2008-02-04,22.0957,22.2624,21.8203,21.8783,119998600
2008-02-05,21.6754,21.6971,20.9362,21.0666,137534100
2008-02-06,21.2188,21.2696,20.5007,20.6681,138315600
2008-02-07,20.5376,20.8565,20.2188,20.3782,164964900
2008-02-08,20.5014,21.0739,20.4651,20.697,124872000
2008-02-11,20.6681,20.7333,20.226,20.4434,156814100
2008-02-12,20.6028,20.7405,20.3709,20.5376,84365900
2008-02-13,20.7405,21.0521,20.6753,20.9869,88986200
2008-02-14,20.9289,21.0449,20.6246,20.6536,69113500
2008-02-15,20.5159,20.755,20.4724,20.5956,68166100
2008-02-19,20.9525,20.9816,20.4214,20.4941,68261200
2008-02-20,20.4796,20.5596,20.3123,20.5305,93056200
2008-02-21,20.8215,21.0689,20.3414,20.4432,98776500
2008-02-22,20.5451,20.6542,19.7884,20.1377,125705400
2008-02-25,20.1158,20.5451,19.9922,20.2541,109974300
2008-02-26,20.1813,20.9961,20.1304,20.6469,108923500
2008-02-27,20.5087,20.8652,20.4432,20.5596,75199500
2008-02-28,20.385,20.5669,20.225,20.3195,83002900
2008-02-29,20.1959,20.2468,19.6575,19.7884,117411400
2008-03-03,19.8175,19.9267,19.5484,19.6357,76544300
2008-03-04,19.6575,20.1013,19.6138,20.0722,86925600
2008-03-05,20.1886,20.6687,20.1522,20.4577,106489800
2008-03-06,20.4141,20.4941,20.0067,20.0576,91127700
2008-03-07,19.8903,20.4214,19.8757,20.2759,77597600
2008-03-10,20.2468,20.5596,20.1886,20.4068,72175100
2008-03-11,20.6615,21.3453,20.6469,21.3017,98740700
2008-03-12,21.4108,21.4545,20.7633,20.8288,75993800
2008-03-13,20.7633,21.0907,20.4869,20.8215,84552200
2008-03-14,20.8943,21.1053,20.1086,20.3414,105214900
2008-03-17,19.8612,20.9015,19.8466,20.5887,84490100
2008-03-18,20.8579,21.4483,20.8579,21.4035,83695300
2008-03-19,21.3126,21.5272,20.8215,20.8215,61442100
2008-03-20,20.9088,21.2591,20.7997,21.2289,60170200
2008-03-24,21.3381,21.389,21.1416,21.2217,48294700
2008-03-25,21.3381,21.3672,21.0543,21.1998,49149000
2008-03-26,21.1198,21.1489,20.6469,20.7779,45868100
2008-03-27,20.7197,20.7269,20.3705,20.4068,47894400
2008-03-28,20.5378,20.6833,20.2468,20.305,49244000
2008-03-31,20.2832,20.7997,20.2541,20.6469,46780600
2008-04-01,20.9743,21.4908,20.8288,21.4617,65796200
2008-04-02,21.5127,21.5199,21.098,21.2144,49499400
2008-04-03,21.1416,21.3308,20.9525,21.098,38961400
2008-04-04,21.1926,21.2871,20.9088,21.2144,43860800
2008-04-07,21.4981,21.5272,21.1198,21.2144,44428600
2008-04-08,21.0543,21.098,20.7633,20.9161,44733500
2008-04-09,20.9616,21.1271,20.7633,21.0179,45839300
2008-04-10,20.9743,21.389,20.9525,21.178,65591600
2008-04-11,21.0034,21.1053,20.5232,20.5742,54373700
2008-04-14,20.5451,20.596,20.3195,20.4141,43418100
2008-04-15,20.4432,20.7197,20.3923,20.5523,34310000
2008-04-16,20.756,21.1344,20.6469,21.0616,54107400
2008-04-17,21.1853,21.3453,21.0252,21.258,48743300
2008-04-18,21.8182,21.8982,21.5418,21.8255,73658900
2008-04-21,21.971,22.262,21.9128,22.131,54411700
2008-04-22,22.2838,22.3348,21.8037,22.0074,67387500
2008-04-23,22.1529,22.8877,22.0437,22.8804,98351500
2008-04-24,23.0113,23.3533,22.6694,23.135,115416700
2008-04-25,21.84,22.1092,21.5345,21.7018,145194900
2008-04-28,21.68,21.7055,20.967,21.0907,97473000
2008-04-29,20.9525,21.0252,20.6978,20.8361,84428900
2008-04-30,20.9161,21.2508,20.7415,20.7488,74733600
2008-05-01,20.7197,21.4545,20.7197,21.389,71699400
2008-05-02,21.4981,21.549,20.9961,21.2726,66024200
2008-05-05,21.7891,21.9928,21.0907,21.1562,119687700
2008-05-06,21.098,21.7236,21.047,21.6072,93582000
2008-05-07,21.6,21.9273,21.1562,21.2508,88775000
2008-05-08,21.2871,21.3817,21.098,21.2944,69589900
2008-05-09,21.2071,21.4981,21.0616,21.3817,51621200
2008-05-12,21.3526,21.8691,21.3526,21.8182,64278800
2008-05-13,21.9207,22.001,21.5629,21.7455,70934700
2008-05-14,21.8696,22.096,21.709,21.855,66730400
2008-05-15,21.8696,22.2931,21.8623,22.2348,53355800
2008-05-16,22.2566,22.2566,21.8477,21.8988,81538200
2008-05-19,21.8258,21.8258,21.4023,21.5118,59615000
2008-05-20,21.3804,21.4023,20.9057,21.0007,75767600
2008-05-21,21.0299,21.2124,20.5844,20.6283,60125100
2008-05-22,20.6502,20.9568,20.5771,20.7889,52203100
2008-05-23,20.6283,20.6867,20.4092,20.4822,48890700
2008-05-27,20.4822,20.8108,20.4822,20.767,47334500
2008-05-28,20.8546,20.8619,20.4749,20.5771,52318500
2008-05-29,20.5625,20.9422,20.5479,20.6721,47699200
2008-05-30,20.6867,20.9568,20.5917,20.6794,63399200
2008-06-02,20.621,20.7086,20.1171,20.2997,77028400
2008-06-03,20.4092,20.6721,19.9127,19.9419,86616700
2008-06-04,19.898,20.1828,19.8615,20.1098,79567400
2008-06-05,20.2339,20.6648,20.1536,20.6648,76063400
2008-06-06,20.4311,20.5698,20.0733,20.0733,78500800
2008-06-09,20.1609,20.38,19.9346,20.2339,66787100
2008-06-10,19.9711,20.6575,19.9492,20.3654,77433900
2008-06-11,20.3362,20.4019,19.7958,19.8031,59330800
2008-06-12,20.0076,20.8473,19.8542,20.621,113996300
2008-06-13,20.8911,21.5921,20.8108,21.227,131969100
2008-06-16,21.1832,21.2562,20.913,21.1248,74718900
2008-06-17,21.1759,21.2635,21.0226,21.0299,44256700
2008-06-18,20.8546,21.0737,20.7816,20.7816,49677800
2008-06-19,20.8181,21.3146,20.6867,21.1248,62037800
2008-06-20,20.6721,21.1175,20.5187,20.6136,97480400
2008-06-23,20.6502,20.7451,20.2924,20.4238,57145300
2008-06-24,20.3727,20.453,20.0879,20.2485,65218300
2008-06-25,20.2997,20.9349,20.2705,20.7013,64280200
2008-06-26,20.4092,20.5917,20.2595,20.2632,67049100
2008-06-27,20.212,20.38,20.0514,20.1755,73450200
2008-06-30,20.1901,20.4311,20.0733,20.0879,57830500
2008-07-01,19.8761,19.993,16.9334,19.6206,100327800
2008-07-02,19.6279,19.7155,18.8968,18.8977,84669000
2008-07-03,18.8758,19.0583,18.6932,18.9707,37074500
2008-07-07,19.0583,19.2701,18.5837,19.0072,71527600
2008-07-08,18.9123,19.1313,18.6275,18.8758,65553200
2008-07-09,18.8027,18.8758,18.3865,18.423,54255800
2008-07-10,18.3865,18.7443,18.2405,18.5837,57830600
2008-07-11,18.3354,18.7224,18.1602,18.4376,69532600
2008-07-14,18.3354,18.8466,18.3062,18.3646,51216200
2008-07-15,18.204,19.4526,18.204,19.0948,92719300
2008-07-16,19.0364,19.9273,18.9269,19.9054,82060400
2008-07-17,20.139,20.38,19.7958,20.0952,96526100
2008-07-18,19.1898,19.3285,18.3354,18.8831,150277000
2008-07-21,18.7443,19.1094,18.6421,18.7224,77575600
2008-07-22,18.664,18.9415,18.6056,18.8393,88657200
2008-07-23,18.9269,19.5987,18.8758,19.2993,79408800
2008-07-24,19.0437,19.1094,18.5764,18.5764,81092600
2008-07-25,18.737,19.1459,18.6202,19.1021,58682300
2008-07-28,18.9342,19.0656,18.5034,18.6202,59707800
2008-07-29,18.6348,19.124,18.5472,19.0656,66368200
2008-07-30,19.1167,19.3431,18.9123,19.1532,51977700
2008-07-31,18.8758,19.1898,18.7735,18.7808,60461000
