date,open,high,low,close,volume
2008-07-30,3.9206,3.9829,3.8118,3.9011,151346000
2008-07-31,3.8283,3.8991,3.7959,3.8078,106014000
2008-08-01,3.8088,3.8153,3.6936,3.7784,95490000
2008-08-04,3.7909,3.8557,3.7415,3.7764,89964000
2008-08-05,3.8407,3.9664,3.8168,3.946,155892000
2008-08-06,3.9221,3.9221,3.8273,3.8951,128122000
2008-08-07,3.8412,3.8931,3.7909,3.8383,108896000
2008-08-08,3.8298,4.0507,3.8053,4.0158,183254000
2008-08-11,3.9994,4.5765,3.9794,4.3939,501404000
2008-08-12,4.3555,4.4134,4.2947,4.352,160530000
2008-08-13,4.3036,4.4019,4.2168,4.3241,144176000
2008-08-14,4.2752,4.4268,4.2508,4.3909,138034000
2008-08-15,4.4034,4.4657,4.3026,4.3096,137432000
2008-08-18,4.2942,4.3036,4.142,4.1455,130948000
2008-08-19,4.1445,4.1655,4.0433,4.0547,132608000
2008-08-20,4.0901,4.1525,4.0502,4.0966,119012000
2008-08-21,4.0607,4.1784,4.0393,4.153,123156000
2008-08-22,4.2034,4.2627,4.1864,4.2528,93556000
2008-08-25,4.2213,4.2218,4.1126,4.1325,87128000
2008-08-26,4.1271,4.146,4.0527,4.0782,87484000
2008-08-27,4.0622,4.1271,4.0403,4.0767,112546000
2008-08-28,4.1006,4.1725,4.0802,4.161,156682000
2008-08-29,4.135,4.135,4.0153,4.0308,94574000
2008-09-02,4.148,4.2148,4.0507,4.0607,120016000
2008-09-03,4.0602,4.0901,3.9914,4.0288,114852000
2008-09-04,4.0203,4.0308,3.8916,3.8921,166330000
2008-09-05,3.8577,4.0263,3.8447,3.95,161382000
2008-09-08,4.1026,4.1774,3.933,4.0482,189812000
2008-09-09,4.0283,4.0882,3.9399,3.9425,116436000
2008-09-10,3.991,4.0014,3.7984,3.8278,188894000
2008-09-11,3.7545,3.9804,3.746,3.9659,156272000
2008-09-12,3.931,3.9704,3.8218,3.9056,129602000
2008-09-15,3.8338,3.9844,3.8058,3.8577,179616000
2008-09-16,3.8308,3.9719,3.8243,3.927,261844000
2008-09-17,3.8747,3.9026,3.5534,3.5684,263312000
2008-09-18,3.6452,3.8657,3.4956,3.8158,247944000
2008-09-19,3.9964,4.3281,3.8158,4.0403,295444000
2008-09-22,4.0468,4.0717,3.7071,3.7375,140754000
2008-09-23,3.7804,3.8053,3.53,3.5794,171884000
2008-09-24,3.6063,3.6737,3.4387,3.4896,187448000
2008-09-25,3.5245,3.6288,3.4921,3.5953,121460000
2008-09-26,3.4676,3.544,3.3958,3.5265,134942000
2008-09-29,3.4123,3.4602,3.0586,3.1599,240086000
2008-09-30,3.2841,3.6472,3.2582,3.6293,260938000
2008-10-01,3.5804,3.5909,3.4123,3.4706,192444000
2008-10-02,3.3734,3.4397,3.2626,3.3599,174522000
2008-10-03,3.4627,3.539,3.3215,3.342,224562000
2008-10-06,3.1953,3.2866,3.0162,3.2537,267710000
2008-10-07,3.2816,3.3135,2.918,2.919,255120000
2008-10-08,2.7753,3.13,2.7609,3.0437,286490000
2008-10-09,3.0911,3.1674,2.7933,2.7933,278618000
2008-10-10,2.6431,2.9803,2.5464,2.8057,360434000
2008-10-13,2.9409,3.103,2.8616,3.0935,223896000
2008-10-14,3.1674,3.1923,2.7334,2.7863,346132000
2008-10-15,2.7165,2.7279,2.4117,2.4301,325152000
2008-10-16,2.3144,2.5289,2.1643,2.5085,441622000
2008-10-17,2.4356,3.109,2.4147,2.5264,258928000
2008-10-20,2.6022,2.6486,2.4893,2.6421,169042000
2008-10-21,2.5868,2.6411,2.49,2.5055,173392000
2008-10-22,2.4965,2.6172,2.3892,2.4935,390264000
2008-10-23,2.1633,2.5394,2.1603,2.51,652038000
2008-10-24,2.2321,2.6097,2.2197,2.4421,392118000
2008-10-27,2.4441,2.6232,2.4157,2.473,235184000
2008-10-28,2.5688,2.8082,2.4476,2.7953,296694000
2008-10-29,2.7698,2.9823,2.7195,2.8377,303926000
2008-10-30,2.9309,2.9873,2.7474,2.8287,222514000
2008-10-31,2.7938,2.8556,2.7439,2.8551,170692000
2008-11-03,2.8107,2.8556,2.7444,2.7818,143402000
2008-11-04,2.8511,2.9294,2.7544,2.9155,153276000
2008-11-05,2.8666,2.893,2.5748,2.5928,229968000
2008-11-06,2.484,2.5459,2.3094,2.3553,309756000
2008-11-07,2.3823,2.4835,2.3449,2.4546,148792000
2008-11-10,2.493,2.5279,2.3374,2.4172,179298000
2008-11-11,2.3493,2.3972,2.2351,2.3094,198784000
2008-11-12,2.1942,2.2665,2.0401,2.073,295372000
2008-11-13,2.065,2.2446,1.9194,2.2411,338706000
2008-11-14,2.1753,2.2197,2.07,2.0825,238994000
2008-11-17,1.9907,2.058,1.9488,1.9797,214236000
2008-11-18,1.9817,2.0281,1.7997,1.9174,300984000
2008-11-19,1.8939,1.9453,1.7832,1.7877,250422000
2008-11-20,1.7603,1.9812,1.7298,1.7473,368478000
2008-11-21,1.8151,1.9453,1.7817,1.889,300854000
2008-11-24,1.9348,2.1668,1.9304,2.1199,290994000
2008-11-25,2.0994,2.1393,1.9757,2.1044,260300000
2008-11-26,2.0386,2.1947,2.0097,2.1927,268794000
2008-11-28,2.1962,2.1997,2.1059,2.1299,69620000
2008-12-01,2.095,2.1578,2.0141,2.0186,223578000
2008-12-02,2.0645,2.0805,1.9363,2.0546,174274000
2008-12-03,2.0032,2.2885,1.9977,2.2551,313512000
2008-12-04,2.2915,2.5189,2.282,2.3603,395646000
2008-12-05,2.289,2.4187,2.1598,2.4072,292176000
2008-12-08,2.4516,2.6007,2.3623,2.5643,218814000
2008-12-09,2.4845,2.7175,2.479,2.5563,266296000
2008-12-10,2.5668,2.5688,2.4112,2.479,155076000
2008-12-11,2.4606,2.5184,2.4027,2.4067,151672000
2008-12-12,2.3703,2.5628,2.3703,2.5563,173296000
2008-12-15,2.5264,2.5414,2.4016,2.4366,145708000
2008-12-16,2.475,2.6416,2.4586,2.6252,177258000
2008-12-17,2.6067,2.7319,2.5703,2.6526,183662000
2008-12-18,2.6436,2.7359,2.5538,2.5977,150362000
2008-12-19,2.6272,2.6431,2.5399,2.5718,219264000
2008-12-22,2.5738,2.6012,2.4177,2.486,178500000
2008-12-23,2.5,2.5743,2.5,2.5479,116908000
2008-12-24,2.5768,2.5913,2.5444,2.5658,32910000
2008-12-26,2.683,2.691,2.5713,2.5828,136946000
2008-12-29,2.5653,2.5823,2.4222,2.4641,130158000
2008-12-30,2.4696,2.5543,2.4311,2.5319,132026000
2008-12-31,2.5309,2.5783,2.4895,2.5578,155844000
2009-01-02,2.5613,2.7199,2.5474,2.7115,145928000
2009-01-05,2.7798,2.7803,2.6451,2.6965,190196000
2009-01-06,2.7209,2.904,2.681,2.8611,221602000
2009-01-07,2.8077,2.8407,2.7609,2.8032,158854000
2009-01-08,2.7429,2.8591,2.7224,2.8511,131558000
2009-01-09,2.8392,2.8432,2.7284,2.7688,133682000
2009-01-12,2.6995,2.7085,2.5374,2.5898,191126000
2009-01-13,2.5419,2.6581,2.5314,2.5663,157664000
2009-01-14,2.499,2.499,2.4012,2.4187,208852000
2009-01-15,2.4222,2.6052,2.3758,2.5658,232346000
2009-01-16,2.5838,2.6102,2.4705,2.5733,165164000
2009-01-20,2.5289,2.5788,2.4077,2.4162,135344000
2009-01-21,2.4691,2.5284,2.4067,2.5209,116590000
2009-01-22,2.4651,2.5379,2.4072,2.491,142666000
2009-01-23,2.4391,2.5648,2.4167,2.5254,115866000
2009-01-26,2.503,2.5384,2.4202,2.4755,143114000
2009-01-27,2.4591,2.5149,2.3803,2.4162,174764000
2009-01-28,2.48,2.5683,2.4426,2.512,161132000
2009-01-29,2.492,2.5863,2.4511,2.494,359336000
2009-01-30,2.8646,2.9798,2.8551,2.9339,795662000
2009-02-02,2.9215,3.0926,2.8995,3.0502,386486000
2009-02-03,3.0302,3.2023,2.9928,3.1719,293892000
2009-02-04,3.1614,3.1644,3.0342,3.0457,274526000
2009-02-05,3.0502,3.1828,3.0242,3.1514,203392000
2009-02-06,3.1514,3.342,3.1514,3.3195,240898000
2009-02-09,3.3185,3.3599,3.2611,3.3275,188752000
2009-02-10,3.2996,3.3534,3.1459,3.1579,214012000
2009-02-11,3.1474,3.2372,3.105,3.21,166946000
2009-02-12,3.1549,3.2048,3.0781,3.1903,161910000
2009-02-13,3.1908,3.2262,3.1359,3.1554,82618000
2009-02-17,3.0761,3.125,3.0517,3.0761,142522000
2009-02-18,3.106,3.1315,3.0187,3.11,147320000
2009-02-19,3.1345,3.2013,3.0761,3.0901,135378000
2009-02-20,3.0462,3.1998,3.0347,3.1853,187090000
2009-02-23,3.2003,3.2377,3.0686,3.0781,146720000
2009-02-24,3.0921,3.2971,3.0871,3.2721,205428000
2009-02-25,3.2372,3.2796,3.1335,3.1778,182442000
2009-02-26,3.1983,3.2287,3.1095,3.1095,145506000
2009-02-27,3.0559,3.2462,3.0397,3.2317,229766000
2009-03-02,3.1893,3.2681,3.0681,3.0921,210238000
2009-03-03,3.13,3.1569,3.0576,3.0776,193832000
2009-03-04,3.1325,3.2816,3.1125,3.2327,239218000
2009-03-05,3.1963,3.2821,3.1724,3.2307,235406000
2009-03-06,3.2522,3.2671,2.9838,3.0771,301876000
2009-03-09,3.1025,3.1938,3.0003,3.0172,271228000
2009-03-10,3.117,3.2871,3.0816,3.2776,308714000
2009-03-11,3.304,3.4602,3.2557,3.4188,277634000
2009-03-12,3.4093,3.4851,3.3544,3.4706,226978000
2009-03-13,3.4746,3.4786,3.3684,3.4233,178068000
2009-03-16,3.4243,3.4564,3.326,3.341,188746000
2009-03-17,3.3604,3.5766,3.342,3.5589,238056000
2009-03-18,3.5405,3.6866,3.4981,3.5539,208034000
2009-03-19,3.5614,3.5869,3.4537,3.4966,176382000
2009-03-20,3.511,3.536,3.4457,3.4896,169362000
2009-03-23,3.5594,3.7714,3.5265,3.7699,172248000
2009-03-24,3.7335,3.741,3.6068,3.6228,149158000
2009-03-25,3.6457,3.6886,3.4836,3.6113,157912000
2009-03-26,3.6647,3.74,3.6233,3.6756,133154000
2009-03-27,3.5719,3.6058,3.4966,3.5175,171376000
2009-03-30,3.5115,3.5749,3.4791,3.5634,167462000
2009-03-31,3.6218,3.716,3.5973,3.6632,178364000
2009-04-01,3.642,3.7455,3.5769,3.6662,140828000
2009-04-02,3.6727,3.8527,3.6632,3.8078,221338000
2009-04-03,3.8118,3.9066,3.7659,3.8991,116198000
2009-04-06,3.8537,3.9086,3.7909,3.8901,115026000
2009-04-07,3.8393,3.8447,3.735,3.7664,114976000
2009-04-08,3.7874,3.8462,3.7196,3.8398,113060000
2009-04-09,3.8662,3.9904,3.8537,3.9789,141646000
2009-04-13,3.9824,3.9889,3.8831,3.9375,124244000
2009-04-14,3.8906,3.9635,3.8378,3.8517,123208000
2009-04-15,3.7659,3.7814,3.6667,3.7265,188256000
2009-04-16,3.7575,3.8647,3.749,3.8532,149356000
2009-04-17,3.8298,3.9265,3.7849,3.8931,148520000
2009-04-20,3.9126,3.9799,3.8323,3.8692,173738000
2009-04-21,3.8572,3.9455,3.8552,3.9275,143244000
2009-04-22,3.8991,4.0991,3.8812,3.9505,175510000
2009-04-23,4.0567,4.0931,3.9445,4.0208,323754000
2009-04-24,4.0916,4.3236,4.0268,4.2129,469686000
2009-04-27,4.1839,4.2388,4.1006,4.146,194118000
2009-04-28,4.1241,4.2572,4.1101,4.1101,158480000
2009-04-29,4.1395,4.1395,3.9535,3.9799,194702000
2009-04-30,4.0368,4.1236,3.9849,4.0163,170752000
2009-05-01,4.0093,4.0093,3.8831,3.9385,122434000
2009-05-04,4.0034,4.0577,3.933,3.9789,140386000
2009-05-05,4.0408,4.0901,3.9999,4.0852,117406000
2009-05-06,4.134,4.17,3.9734,4.0897,172080000
2009-05-07,4.1266,4.1276,3.8846,3.9545,192642000
2009-05-08,3.9749,4.0019,3.8063,3.8881,163860000
2009-05-11,3.8308,3.9829,3.7914,3.9211,137446000
2009-05-12,3.9255,3.939,3.8173,3.8871,110974000
2009-05-13,3.8033,3.8233,3.6916,3.7006,175410000
2009-05-14,3.6806,3.7939,3.6567,3.7465,186872000
2009-05-15,3.718,3.8013,3.6622,3.6712,160234000
2009-05-18,3.6891,3.7889,3.6462,3.7884,136582000
2009-05-19,3.7624,3.9385,3.747,3.8841,160578000
2009-05-20,3.9156,4.0458,3.8617,3.8891,147020000
2009-05-21,3.825,3.8891,3.7609,3.7889,112810000
2009-05-22,3.7959,3.8427,3.742,3.7729,69694000
2009-05-26,3.7425,3.9146,3.7185,3.9101,133992000
2009-05-27,3.9161,3.9654,3.8283,3.8457,111342000
2009-05-28,3.8757,3.9455,3.7849,3.8732,98862000
2009-05-29,3.8767,3.8911,3.8108,3.8901,101444000
2009-06-01,3.9011,4.2298,3.8652,4.1425,215930000
2009-06-02,4.1111,4.2622,4.0951,4.2363,187940000
2009-06-03,4.1555,4.2752,4.1465,4.2737,152068000
2009-06-04,4.2607,4.3096,4.2183,4.2657,109308000
2009-06-05,4.3041,4.3869,4.2548,4.3675,165270000
2009-06-08,4.3271,4.3485,4.2453,4.3076,112042000
2009-06-09,4.3361,4.373,4.2981,4.3435,89502000
2009-06-10,4.3685,4.4174,4.2313,4.3191,121472000
2009-06-11,4.3046,4.364,4.2423,4.2742,100194000
2009-06-12,4.2413,4.2498,4.0906,4.1939,124460000
2009-06-15,4.1315,4.155,4.0403,4.149,108036000
2009-06-16,4.1749,4.1874,4.0542,4.0976,109316000
2009-06-17,4.1151,4.2049,4.0223,4.1226,155702000
2009-06-18,4.1306,4.1375,4.0403,4.0699,109062000
2009-06-19,4.0976,4.163,4.0652,4.138,108764000
2009-06-22,4.1106,4.1116,3.9186,3.948,194888000
2009-06-23,3.939,3.9452,3.8033,3.8747,148310000
2009-06-24,3.8906,4.0168,3.8807,3.954,121628000
2009-06-25,3.9455,4.1016,3.942,4.1001,147208000
2009-06-26,4.0852,4.1969,4.0468,4.1839,175506000
2009-06-29,4.1834,4.1999,4.1106,4.1415,125406000
2009-06-30,4.171,4.2358,4.1136,4.1729,159696000
2009-07-01,4.2109,4.2148,4.0587,4.0702,139624000
2009-07-02,4.0458,4.0587,3.9161,3.9565,144372000
2009-07-06,3.9131,3.935,3.8178,3.8956,147376000
2009-07-07,3.9171,3.925,3.7614,3.7724,129830000
2009-07-08,3.8138,3.8871,3.7759,3.8587,170814000
2009-07-09,3.9031,3.9176,3.8318,3.8956,127190000
2009-07-10,3.8667,3.9315,3.7993,3.8722,119522000
2009-07-13,3.8941,4.0727,3.8911,4.0637,161004000
2009-07-14,4.0642,4.1111,4.0113,4.0877,90872000
2009-07-15,4.14,4.2218,4.1291,4.2173,126780000
2009-07-16,4.2109,4.3016,4.1759,4.2952,107238000
2009-07-17,4.2797,4.3146,4.2498,4.2822,101032000
2009-07-20,4.3031,4.4333,4.3026,4.4009,121132000
2009-07-21,4.4154,4.4398,4.3595,4.4398,154572000
2009-07-22,4.4219,4.4507,4.3785,4.4288,106592000
2009-07-23,4.4812,4.7087,4.4687,4.6822,383242000
2009-07-24,4.3695,4.4343,4.2647,4.3141,384092000
2009-07-27,4.3016,4.3141,4.168,4.2019,225586000
2009-07-28,4.1819,4.2717,4.1201,4.2388,175498000
2009-07-29,4.2134,4.2647,4.166,4.2069,130058000
2009-07-30,4.2717,4.352,4.2483,4.2942,145064000
2009-07-31,4.2777,4.3271,4.2208,4.2777,117738000
2009-08-03,4.3176,4.3994,4.3176,4.3615,133260000
2009-08-04,4.3635,4.3635,4.2363,4.2797,123558000
2009-08-05,4.2717,4.2772,4.141,4.2044,145588000
2009-08-06,4.2054,4.2318,4.1425,4.2134,93860000
2009-08-07,4.1949,4.2877,4.1949,4.2558,112560000
2009-08-10,4.2403,4.2632,4.1535,4.2119,88812000
2009-08-11,4.172,4.2099,4.1126,4.168,100500000
2009-08-12,4.161,4.3196,4.159,4.2877,112388000
2009-08-13,4.2757,4.3081,4.1934,4.2198,114248000
2009-08-14,4.1954,4.1984,4.1291,4.169,98494000
2009-08-17,4.0482,4.0792,4.0029,4.0433,137772000
2009-08-18,4.0607,4.1246,4.0298,4.0961,117688000
2009-08-19,4.0358,4.14,4.0148,4.14,103412000
2009-08-20,4.139,4.2074,4.1231,4.1944,107500000
2009-08-21,4.2288,4.2428,4.167,4.2398,122614000
2009-08-24,4.2483,4.2692,4.2019,4.2148,94464000
2009-08-25,4.2228,4.3066,4.1874,4.1994,95820000
2009-08-26,4.1949,4.2278,4.159,4.1899,72276000
2009-08-27,4.1904,4.2323,4.147,4.2054,79954000
2009-08-28,4.2288,4.2393,4.1186,4.1281,92414000
2009-08-31,4.0867,4.0877,4.0078,4.0497,105276000
2009-09-01,4.0273,4.1111,3.9405,3.9485,124916000
2009-09-02,3.9423,3.9979,3.8807,3.8976,130254000
2009-09-03,3.9101,3.9385,3.8662,3.9136,82804000
2009-09-04,3.9041,3.9794,3.8722,3.934,93430000
2009-09-08,3.9834,4.0423,3.934,4.0353,140752000
2009-09-09,4.0203,4.1216,4.0153,4.1021,135524000
2009-09-10,4.1066,4.1934,4.1051,4.1824,140462000
2009-09-11,4.2119,4.2348,4.1779,4.2168,120138000
2009-09-14,4.1804,4.2183,4.163,4.1829,71440000
2009-09-15,4.1984,4.2104,4.1296,4.1675,88936000
2009-09-16,4.2852,4.5381,4.2847,4.5241,262286000
2009-09-17,4.5266,4.5485,4.4393,4.5111,157454000
